topology,nb_roots,nb_proc,size,time,Gflops,simulation_time,application_time,user_time,system_time,major_page_fault,minor_page_fault,cpu_utilization,uss,rss,page_table_size,memory_size
"2;16,32;1,16;1,1",16,512,1000000,707829.72,941.8,2788.48,441.101,2560.64,223.63,0,1412996,0.99,162611200,2297610240,10628000,947236864
