topology,nb_roots,nb_proc,size,full_time,time,Gflops,total_energy,used_energy,unused_energy,simulation_time,application_time,user_time,system_time,major_page_fault,minor_page_fault,cpu_utilization,uss,rss,page_table_size,memory_size
file(big_taurus.xml),-1,1152,20000,14.9273,14.71,362.5,572564.79964,297902.710951,274662.088689,1777.07,177.847,1727.14,49.43,6,1860436,0.99,443924480,5852807168,20432000,286871552
file(big_taurus.xml),-1,192,20000,13.6084,13.28,401.7,418575.437963,42983.890902,375591.547061,176.563,44.6281,170.1,6.3,0,1723442,0.99,68710400,3832811520,8924000,51994624
file(big_taurus.xml),-1,1536,20000,14.9655,14.73,362.0,618615.47106,398322.638576,220292.832484,2729.86,297.865,2656.12,73.47,0,1917682,0.99,676040704,6743199744,25192000,465805312
file(big_taurus.xml),-1,1344,20000,14.9942,14.78,360.9,597522.437709,349218.719244,248303.718465,2276.91,247.435,2213.48,63.35,0,1870772,0.99,555528192,6293540864,22808000,373837824
