topology,nb_roots,nb_proc,size,full_time,time,Gflops,simulation_time,application_time,user_time,system_time,major_page_fault,minor_page_fault,cpu_utilization,uss,rss,page_table_size,memory_size
"2;16,32;1,16;1,1;8",16,2048,4000000,11432900.0,11432938.62,3732.0,83535.2,13080.5,75523.95,7684.52,0,7917525,0.99,1012191232,9221050368,42880000,13825183744
