shared,size,mem_access,system_time,user_time,nb_page_faults
False,5491400292,False,0.0,0.0,58
True,2518464414,False,0.12,0.0,41148
False,2518464414,False,0.0,0.0,60
True,2518464414,True,0.59,0.24,656009
False,2518464414,True,0.89,0.18,614918
True,8466567900,False,0.4,0.0,137582
False,8466567900,False,0.0,0.0,59
False,8466567900,True,3.01,0.59,2067091
True,8466567900,True,2.04,0.77,2204615
True,2072351851,True,0.5,0.18,539863
False,2072351851,False,0.0,0.0,60
False,2072351851,True,0.75,0.12,506005
True,2072351851,False,0.1,0.0,33917
False,773986441,False,0.0,0.0,59
True,773986441,True,0.17,0.08,201831
False,773986441,True,0.28,0.04,189018
True,773986441,False,0.03,0.0,12129
True,6246136603,False,0.3,0.0,95629
False,6246136603,True,2.32,0.34,1524992
True,6246136603,True,1.52,0.55,1626519
False,6246136603,False,0.0,0.0,55
False,2056389499,True,0.72,0.14,502107
False,2056389499,False,0.0,0.0,58
True,2056389499,True,0.53,0.16,535707
True,2056389499,False,0.1,0.0,33659
True,208966192,False,0.0,0.0,3506
False,208966192,True,0.07,0.01,51076
False,208966192,False,0.0,0.0,59
True,208966192,True,0.04,0.02,54723
False,1790413547,True,0.65,0.1,437171
True,1790413547,True,0.41,0.18,466459
True,1790413547,False,0.08,0.0,29346
False,1790413547,False,0.0,0.0,60
False,6231486820,False,0.0,0.0,60
True,6231486820,True,1.43,0.63,1622706
True,6231486820,False,0.3,0.0,101346
False,6231486820,True,2.29,0.35,1521416
True,131409144,True,0.03,0.0,34531
False,131409144,False,0.0,0.0,56
False,131409144,True,0.04,0.01,32142
True,131409144,False,0.0,0.0,2451
False,4215171761,False,0.0,0.0,59
True,4215171761,True,0.99,0.4,1097750
False,4215171761,True,1.49,0.3,1029153
True,4215171761,False,0.2,0.0,68654
True,1570661604,True,0.37,0.14,409243
True,1570661604,False,0.07,0.0,25783
False,1570661604,False,0.0,0.0,60
False,1570661604,True,0.57,0.09,383521
False,1146372267,True,0.41,0.07,279936
False,1146372267,False,0.0,0.0,59
True,1146372267,False,0.05,0.0,18905
True,1146372267,True,0.28,0.1,298781
True,3029921356,True,0.74,0.26,789166
True,3029921356,False,0.14,0.0,49440
False,3029921356,False,0.0,0.0,60
False,3029921356,True,1.12,0.16,739785
True,9361678583,False,0.45,0.0,152091
False,9361678583,False,0.0,0.0,60
False,9361678583,True,3.31,0.67,2285625
True,9361678583,True,2.22,0.88,2428735
False,2987316669,True,1.05,0.21,729385
True,2987316669,True,0.72,0.26,778074
False,2987316669,False,0.0,0.0,59
True,2987316669,False,0.14,0.0,48749
True,835187099,True,0.22,0.05,217762
False,835187099,False,0.0,0.0,58
True,835187099,False,0.04,0.0,13860
False,835187099,True,0.29,0.05,203962
True,9555950532,False,0.46,0.0,155244
False,9555950532,True,3.3,0.76,2333056
True,9555950532,True,2.27,0.9,2488240
False,9555950532,False,0.0,0.0,59
False,3498909188,True,1.23,0.25,854285
False,3498909188,False,0.0,0.0,59
True,3498909188,True,0.83,0.32,911270
True,3498909188,False,0.16,0.0,57044
True,6191400506,True,1.5,0.57,1612270
False,6191400506,True,2.2,0.43,1511631
False,6191400506,False,0.0,0.0,59
True,6191400506,False,0.29,0.0,100694
True,6833128954,False,0.32,0.0,111101
False,6833128954,True,2.5,0.4,1668304
True,6833128954,True,1.7,0.56,1772827
False,6833128954,False,0.0,0.0,59
False,2060950974,False,0.0,0.0,59
False,2060950974,True,0.68,0.19,503219
True,2060950974,False,0.1,0.0,33731
True,2060950974,True,0.51,0.17,536893
True,146431906,False,0.0,0.0,2692
False,146431906,False,0.0,0.0,60
True,146431906,True,0.03,0.01,38442
False,146431906,True,0.06,0.0,35808
True,3213622374,True,0.78,0.28,836994
True,3213622374,False,0.15,0.0,52419
False,3213622374,True,1.1,0.26,784631
False,3213622374,False,0.0,0.0,56
True,9923535201,False,0.47,0.0,161201
True,9923535201,True,2.4,0.89,2583942
False,9923535201,False,0.0,0.0,59
False,9923535201,True,3.55,0.66,2422796
True,1535002849,False,0.07,0.0,23738
True,1535002849,True,0.36,0.14,399961
False,1535002849,True,0.56,0.09,374815
False,1535002849,False,0.0,0.0,58
False,8395983815,False,0.0,0.0,58
True,8395983815,False,0.4,0.0,136437
True,8395983815,True,2.04,0.75,2186239
False,8395983815,True,3.04,0.53,2049858
False,2263672851,False,0.0,0.0,60
True,2263672851,True,0.54,0.21,589674
False,2263672851,True,0.8,0.15,552714
True,2263672851,False,0.1,0.0,37017
True,4351890686,False,0.2,0.0,70872
False,4351890686,False,0.0,0.0,61
False,4351890686,True,1.55,0.29,1062533
True,4351890686,True,1.03,0.4,1129196
False,9945826952,True,3.61,0.61,2428238
False,9945826952,False,0.0,0.0,60
True,9945826952,False,0.48,0.0,161565
True,9945826952,True,2.48,0.82,2589746
True,5998349091,True,1.5,0.49,1562008
False,5998349091,False,0.0,0.0,57
True,5998349091,False,0.28,0.0,97567
False,5998349091,True,2.12,0.43,1464500
True,1190897768,False,0.05,0.0,18490
False,1190897768,False,0.0,0.0,58
False,1190897768,True,0.43,0.07,290806
True,1190897768,True,0.29,0.1,310372
False,1803253468,True,0.64,0.11,440303
False,1803253468,False,0.0,0.0,59
True,1803253468,False,0.08,0.0,29553
True,1803253468,True,0.45,0.14,469802
False,9853998943,False,0.0,0.0,59
True,9853998943,True,2.38,0.9,2565837
True,9853998943,False,0.46,0.0,160075
False,9853998943,True,3.52,0.66,2405820
True,2575636609,True,0.66,0.19,670893
True,2575636609,False,0.12,0.0,42077
False,2575636609,False,0.0,0.0,59
False,2575636609,True,0.91,0.17,628875
True,2652717109,True,0.64,0.25,690963
False,2652717109,True,0.94,0.18,647695
True,2652717109,False,0.12,0.0,40793
False,2652717109,False,0.0,0.0,59
False,3976092866,True,1.42,0.26,970783
True,3976092866,False,0.18,0.0,60987
True,3976092866,True,0.98,0.34,1035505
False,3976092866,False,0.0,0.0,60
True,6005048105,False,0.28,0.0,97675
True,6005048105,True,1.4,0.58,1563751
False,6005048105,True,2.16,0.38,1466136
False,6005048105,False,0.0,0.0,60
False,5157856927,False,0.0,0.0,59
True,5157856927,True,1.22,0.49,1343182
True,5157856927,False,0.24,0.0,83940
False,5157856927,True,1.84,0.34,1259301
False,7174992313,True,2.58,0.46,1751767
True,7174992313,True,1.74,0.64,1868350
False,7174992313,False,0.0,0.0,59
True,7174992313,False,0.34,0.0,116640
True,5718931543,False,0.27,0.0,93035
True,5718931543,True,1.3,0.59,1489261
False,5718931543,False,0.0,0.0,60
False,5718931543,True,2.08,0.34,1396282
False,6705953320,True,2.39,0.46,1637255
True,6705953320,True,1.66,0.56,1746234
False,6705953320,False,0.0,0.0,60
True,6705953320,False,0.32,0.0,109039
False,8410987320,True,3.04,0.53,2053523
True,8410987320,False,0.4,0.0,136682
True,8410987320,True,2.0,0.79,2190146
False,8410987320,False,0.0,0.0,59
True,9869494322,True,2.36,0.92,2569872
False,9869494322,False,0.0,0.0,60
True,9869494322,False,0.47,0.0,160330
False,9869494322,True,3.6,0.6,2409601
False,8649713361,False,0.0,0.0,60
False,8649713361,True,3.12,0.56,2111806
True,8649713361,False,0.41,0.0,140551
True,8649713361,True,2.07,0.79,2252298
True,1844203579,True,0.43,0.19,480464
False,1844203579,False,0.0,0.0,59
False,1844203579,True,0.65,0.12,450304
True,1844203579,False,0.08,0.0,30218
True,7131567049,True,1.78,0.58,1857044
True,7131567049,False,0.34,0.0,115939
False,7131567049,False,0.0,0.0,59
False,7131567049,True,2.54,0.48,1741164
False,3563072127,True,1.31,0.2,869950
True,3563072127,True,0.81,0.36,927975
True,3563072127,False,0.17,0.0,58086
False,3563072127,False,0.0,0.0,59
True,7592889106,True,1.82,0.7,1977152
False,7592889106,True,2.77,0.46,1853789
False,7592889106,False,0.0,0.0,59
True,7592889106,False,0.36,0.0,123420
False,5209306795,True,1.82,0.38,1271863
False,5209306795,False,0.0,0.0,61
True,5209306795,False,0.25,0.0,84774
True,5209306795,True,1.3,0.43,1356579
False,3041252241,True,1.11,0.18,742552
False,3041252241,False,0.0,0.0,60
True,3041252241,False,0.14,0.0,49625
True,3041252241,True,0.73,0.28,792115
True,8810356946,True,2.13,0.79,2294123
True,8810356946,False,0.42,0.0,143156
False,8810356946,True,3.12,0.63,2151027
False,8810356946,False,0.0,0.0,59
False,3818012242,False,0.0,0.0,61
True,3818012242,True,0.88,0.38,994348
False,3818012242,True,1.38,0.24,932191
True,3818012242,False,0.18,0.0,62215
